symbol,t0,t0_bar,t0_kaydi,i,tepki,tepki_ham,tepki_evren,d_prev,d_next,evren_payda,neden,fazla20,fazla20_neden,payda20_min,fazla60,fazla60_neden,payda60_min
F,2023-05-02,2023-05-02,0.0,4865.0,-0.000224,-0.022388,-0.022164,2023-05-01,2023-05-03,248.0,,0.023096,,248.0,0.01878,,248.0
F,2023-07-27,2023-07-27,0.0,4924.0,-0.030649,-0.029993,0.000656,2023-07-26,2023-07-28,249.0,,-0.064611,,249.0,-0.025301,,249.0
F,2023-10-26,2023-10-26,0.0,4988.0,-0.12302,-0.136915,-0.013895,2023-10-25,2023-10-27,249.0,,-0.057274,,249.0,-0.061842,,249.0
F,2024-02-06,2024-02-06,0.0,5057.0,0.095745,0.1044,0.008656,2024-02-05,2024-02-07,249.0,,-0.066067,,249.0,-0.054595,,249.0
F,2024-04-24,2024-04-24,0.0,5111.0,0.006835,0.007728,0.000893,2024-04-23,2024-04-25,249.0,,-0.108535,,249.0,0.02673,,249.0
F,2024-07-24,2024-07-24,0.0,5173.0,-0.17866,-0.193059,-0.014399,2024-07-23,2024-07-25,249.0,,-0.058404,,249.0,-0.087463,,249.0
F,2024-10-28,2024-10-28,0.0,5240.0,-0.062509,-0.059621,0.002889,2024-10-25,2024-10-29,249.0,,0.051378,,249.0,-0.031652,,249.0
F,2025-02-05,2025-02-05,0.0,5307.0,-0.091547,-0.088583,0.002965,2025-02-04,2025-02-06,249.0,,0.069497,,249.0,0.162819,,249.0
F,2025-05-05,2025-05-05,0.0,5368.0,0.027989,0.015564,-0.012424,2025-05-02,2025-05-06,249.0,,-0.071723,,249.0,-0.025375,,249.0
F,2025-07-30,2025-07-30,0.0,5427.0,0.016991,-0.000903,-0.017893,2025-07-29,2025-07-31,249.0,,0.044208,,249.0,0.064173,,249.0
F,2025-10-23,2025-10-23,0.0,5487.0,0.108235,0.113435,0.0052,2025-10-22,2025-10-24,249.0,,-0.061199,,249.0,-0.06016,,249.0
F,2026-02-10,2026-02-10,0.0,5561.0,0.011123,0.019132,0.008008,2026-02-09,2026-02-11,249.0,,-0.096458,,249.0,-0.129618,,249.0
F,2026-04-29,2026-04-29,0.0,5615.0,-0.040909,-0.025806,0.015103,2026-04-28,2026-04-30,249.0,,0.360556,,249.0,0.17172,,249.0
F,2026-07-28,,,,,,,,,,evren_paydasi<50,,,,,,
FANG,2013-02-26,2013-02-26,0.0,89.0,0.041816,0.061803,0.019988,2013-02-25,2013-02-27,225.0,,0.188617,,225.0,0.53588,,225.0
FANG,2013-05-08,2013-05-08,0.0,138.0,0.002156,0.004905,0.002749,2013-05-07,2013-05-09,226.0,,0.195393,,225.0,0.397791,,225.0
FANG,2013-08-07,2013-08-07,0.0,186.0,-0.004526,-0.002607,0.001919,2013-08-06,2013-08-08,225.0,,0.054127,,225.0,0.173531,,225.0
FANG,2013-11-05,2013-11-05,0.0,249.0,0.005874,0.005643,-0.000231,2013-11-04,2013-11-06,226.0,,-0.064643,,226.0,-0.070412,,221.0
FANG,2014-02-20,2014-02-20,0.0,321.0,0.041115,0.048329,0.007214,2014-02-19,2014-02-21,226.0,,-0.002456,,226.0,0.079993,,226.0
FANG,2014-05-08,2014-05-08,0.0,375.0,-0.058027,-0.059165,-0.001139,2014-05-07,2014-05-09,227.0,,0.092064,,226.0,0.103519,,226.0
FANG,2014-08-06,2014-08-06,0.0,437.0,-0.02503,-0.029773,-0.004744,2014-08-05,2014-08-07,228.0,,-0.017582,,228.0,-0.175702,,228.0
FANG,2014-11-05,2014-11-05,0.0,501.0,0.024942,0.034255,0.009313,2014-11-04,2014-11-06,229.0,,-0.140428,,229.0,0.021086,,229.0
FANG,2015-05-07,2015-05-07,0.0,626.0,-0.039084,-0.021101,0.017983,2015-05-06,2015-05-08,231.0,,0.022384,,231.0,-0.125978,,231.0
FANG,2015-08-06,2015-08-06,0.0,689.0,0.016691,0.006874,-0.009816,2015-08-05,2015-08-07,234.0,,0.033531,,234.0,0.078464,,234.0
FANG,2015-11-03,2015-11-03,0.0,751.0,0.038699,0.036371,-0.002328,2015-11-02,2015-11-04,234.0,,0.020382,,234.0,0.028961,,234.0
FANG,2016-01-19,2016-01-19,0.0,802.0,-0.022578,-0.035624,-0.013045,2016-01-15,2016-01-20,235.0,,0.107914,,235.0,0.179238,,235.0
FANG,2016-02-17,2016-02-17,0.0,822.0,0.017559,0.033544,0.015985,2016-02-16,2016-02-18,235.0,,0.01798,,235.0,0.125121,,235.0
FANG,2016-05-03,2016-05-03,0.0,875.0,-0.023115,-0.039265,-0.01615,2016-05-02,2016-05-04,235.0,,0.057241,,235.0,-0.053022,,235.0
FANG,2016-08-02,2016-08-02,0.0,938.0,0.020111,0.016172,-0.003939,2016-08-01,2016-08-03,235.0,,0.093311,,235.0,0.103965,,235.0
FANG,2016-11-07,2016-11-07,0.0,1006.0,-0.006365,0.022358,0.028723,2016-11-04,2016-11-08,235.0,,0.094629,,235.0,0.021209,,235.0
FANG,2017-02-15,2017-02-15,0.0,1074.0,0.01085,0.012351,0.001502,2017-02-14,2017-02-16,236.0,,-0.059621,,236.0,-0.087829,,236.0
FANG,2017-05-02,2017-05-02,0.0,1126.0,0.014612,0.013339,-0.001274,2017-05-01,2017-05-03,237.0,,-0.096164,,237.0,-0.081955,,237.0
FANG,2017-08-02,2017-08-02,0.0,1190.0,-0.057207,-0.05936,-0.002153,2017-08-01,2017-08-03,238.0,,-0.013083,,238.0,0.069899,,238.0
FANG,2017-11-06,2017-11-06,0.0,1257.0,0.004262,0.005848,0.001586,2017-11-03,2017-11-07,239.0,,-0.045912,,239.0,0.025943,,239.0
FANG,2018-02-13,2018-02-13,0.0,1324.0,0.04361,0.058788,0.015178,2018-02-12,2018-02-14,239.0,,0.007837,,239.0,0.048272,,239.0
FANG,2018-05-08,2018-05-08,0.0,1382.0,0.04069,0.048219,0.007529,2018-05-07,2018-05-09,240.0,,-0.210795,,240.0,-0.074194,,240.0
FANG,2018-08-08,2018-08-08,0.0,1446.0,-0.02454,-0.026644,-0.002104,2018-08-07,2018-08-09,241.0,,-0.134204,,241.0,-0.083432,,241.0
FANG,2018-11-06,2018-11-06,0.0,1509.0,-0.025523,-0.001035,0.024489,2018-11-05,2018-11-07,241.0,,-0.083238,,241.0,-0.120152,,241.0
FANG,2019-02-19,2019-02-19,0.0,1578.0,0.004861,0.009005,0.004144,2019-02-15,2019-02-20,243.0,,-0.039435,,243.0,0.001071,,243.0
FANG,2019-05-07,2019-05-07,0.0,1632.0,0.068772,0.051142,-0.01763,2019-05-06,2019-05-08,244.0,,-0.080402,,244.0,-0.116118,,244.0
FANG,2019-08-06,2019-08-06,0.0,1695.0,-0.002065,0.014106,0.016171,2019-08-05,2019-08-07,245.0,,0.032056,,245.0,-0.148999,,244.0
FANG,2019-11-05,2019-11-05,0.0,1759.0,-0.14299,-0.14564,-0.00265,2019-11-04,2019-11-06,245.0,,0.029653,,245.0,-0.096218,,245.0
FANG,2020-02-18,2020-02-18,0.0,1829.0,0.054735,0.057623,0.002888,2020-02-14,2020-02-19,245.0,,-0.444002,,245.0,-0.328863,,245.0
FANG,2020-05-04,2020-05-04,0.0,1882.0,-0.007694,0.001241,0.008935,2020-05-01,2020-05-05,247.0,,0.021238,,247.0,-0.160005,,247.0
FANG,2020-08-03,2020-08-03,0.0,1945.0,0.018684,0.030356,0.011672,2020-07-31,2020-08-04,247.0,,-0.094875,,247.0,-0.384577,,247.0
FANG,2020-11-02,2020-11-02,0.0,2009.0,0.046371,0.083205,0.036834,2020-10-30,2020-11-03,247.0,,0.29042,,247.0,0.862402,,247.0
FANG,2021-02-22,2021-02-22,0.0,2084.0,0.080318,0.082965,0.002646,2021-02-19,2021-02-23,247.0,,0.038704,,247.0,0.048321,,247.0
FANG,2021-04-16,2021-04-16,0.0,2122.0,-0.014429,-0.01783,-0.003401,2021-04-15,2021-04-19,247.0,,-0.006306,,247.0,0.116817,,247.0
FANG,2021-05-04,2021-05-04,0.0,2134.0,-0.007279,-0.009533,-0.002254,2021-05-03,2021-05-05,247.0,,0.014499,,247.0,-0.086479,,247.0
FANG,2021-08-02,2021-08-02,0.0,2196.0,0.03938,0.044081,0.004701,2021-07-30,2021-08-03,247.0,,-0.066777,,247.0,0.348581,,247.0
FANG,2021-11-01,2021-11-01,0.0,2260.0,0.056881,0.06773,0.010849,2021-10-29,2021-11-02,247.0,,-0.03244,,247.0,0.167311,,247.0
FANG,2022-02-22,2022-02-22,0.0,2337.0,0.009207,-0.014528,-0.023735,2022-02-18,2022-02-23,248.0,,-0.002845,,248.0,0.023678,,248.0
FANG,2022-04-07,2022-04-07,0.0,2369.0,0.046766,0.051311,0.004545,2022-04-06,2022-04-08,248.0,,0.063739,,248.0,-0.088251,,248.0
FANG,2022-05-02,2022-05-02,0.0,2385.0,0.06535,0.07827,0.01292,2022-04-29,2022-05-03,248.0,,0.114141,,248.0,-0.060819,,248.0
FANG,2022-08-01,2022-08-01,0.0,2447.0,0.001491,-0.003749,-0.00524,2022-07-29,2022-08-02,248.0,,0.093487,,248.0,0.239744,,248.0
FANG,2022-11-07,2022-11-07,0.0,2516.0,-0.002466,0.013509,0.015976,2022-11-04,2022-11-08,248.0,,-0.184468,,248.0,-0.239339,,248.0
FANG,2023-02-21,2023-02-21,0.0,2587.0,0.037823,0.019379,-0.018444,2023-02-17,2023-02-22,248.0,,-0.025134,,248.0,-0.060934,,248.0
FANG,2023-04-20,2023-04-20,0.0,2628.0,-0.011059,-0.017958,-0.006899,2023-04-19,2023-04-21,248.0,,-0.080235,,248.0,-0.089236,,248.0
FANG,2023-07-11,2023-07-11,0.0,2683.0,0.024147,0.040421,0.016274,2023-07-10,2023-07-12,249.0,,0.067939,,249.0,0.112523,,249.0
FANG,2023-07-31,2023-07-31,0.0,2697.0,0.01575,0.01538,-0.00037,2023-07-28,2023-08-01,249.0,,0.05599,,249.0,0.197756,,249.0
FANG,2023-10-10,2023-10-10,0.0,2747.0,0.005216,0.015211,0.009995,2023-10-09,2023-10-11,249.0,,0.004747,,249.0,-0.117494,,249.0
FANG,2023-11-06,2023-11-06,0.0,2766.0,-0.014477,-0.020419,-0.005942,2023-11-03,2023-11-07,249.0,,-0.113195,,249.0,-0.180486,,249.0
FANG,2024-01-10,2024-01-10,0.0,2810.0,-0.006539,-0.008968,-0.00243,2024-01-09,2024-01-11,249.0,,-0.005362,,249.0,0.292025,,249.0
FANG,2024-02-12,2024-02-12,0.0,2832.0,0.100953,0.09134,-0.009612,2024-02-09,2024-02-13,249.0,,0.060889,,249.0,0.172502,,249.0
FANG,2024-04-10,2024-04-10,0.0,2872.0,0.025568,0.013283,-0.012286,2024-04-09,2024-04-11,249.0,,-0.026183,,249.0,-0.042171,,249.0
FANG,2024-04-30,2024-04-30,0.0,2886.0,-0.027317,-0.047848,-0.020531,2024-04-29,2024-05-01,249.0,,-0.023259,,249.0,-0.038361,,249.0
FANG,2024-07-11,2024-07-11,0.0,2935.0,-0.003169,0.008795,0.011964,2024-07-10,2024-07-12,249.0,,-0.010117,,249.0,-0.096711,,249.0
FANG,2024-08-05,2024-08-05,0.0,2952.0,0.016914,0.003385,-0.013529,2024-08-02,2024-08-06,249.0,,-0.064851,,249.0,-0.16623,,249.0
FANG,2024-10-01,2024-10-01,0.0,2992.0,0.057315,0.051566,-0.005749,2024-09-30,2024-10-02,249.0,,-0.038597,,249.0,-0.138017,,249.0
FANG,2024-11-04,2024-11-04,0.0,3016.0,-0.012264,-0.001024,0.01124,2024-11-01,2024-11-05,249.0,,-0.039035,,249.0,-0.079534,,249.0
FANG,2025-01-13,2025-01-13,0.0,3062.0,0.003237,0.01665,0.013414,2025-01-10,2025-01-14,249.0,,-0.118359,,249.0,-0.183629,,249.0
FANG,2025-02-24,2025-02-24,0.0,3090.0,-0.025368,-0.026902,-0.001534,2025-02-21,2025-02-25,249.0,,0.081084,,249.0,-0.075941,,249.0
FANG,2025-04-16,2025-04-16,0.0,3127.0,0.087527,0.082586,-0.00494,2025-04-15,2025-04-17,249.0,,-0.058193,,249.0,-0.128261,,249.0
FANG,2025-05-05,2025-05-05,0.0,3139.0,-0.02288,-0.035304,-0.012424,2025-05-02,2025-05-06,249.0,,0.030265,,249.0,0.040663,,249.0
FANG,2025-07-10,2025-07-10,0.0,3184.0,0.014369,0.01555,0.001181,2025-07-09,2025-07-11,249.0,,-0.009297,,249.0,-0.015746,,249.0
FANG,2025-08-04,2025-08-04,0.0,3201.0,-0.012176,-0.003148,0.009029,2025-08-01,2025-08-05,249.0,,0.003054,,249.0,-0.083341,,249.0
FANG,2025-10-09,2025-10-09,0.0,3248.0,-0.033752,-0.062051,-0.028299,2025-10-08,2025-10-10,249.0,,0.000198,,249.0,-0.05028,,249.0
FANG,2025-11-03,2025-11-03,0.0,3265.0,-0.013907,-0.026329,-0.012422,2025-10-31,2025-11-04,249.0,,0.090667,,249.0,0.089822,,249.0
FANG,2026-01-12,2026-01-12,0.0,3312.0,0.026784,0.025778,-0.001005,2026-01-09,2026-01-13,249.0,,0.058285,,249.0,0.213388,,249.0
FANG,2026-02-23,2026-02-23,0.0,3340.0,-0.018746,-0.019828,-0.001083,2026-02-20,2026-02-24,249.0,,0.163063,,249.0,0.202381,,249.0
FANG,2026-04-13,2026-04-13,0.0,3374.0,-0.023583,-0.009032,0.014551,2026-04-10,2026-04-14,249.0,,0.033715,,249.0,-0.079037,,249.0
FANG,2026-05-04,2026-05-04,0.0,3389.0,-0.006424,-0.007079,-0.000656,2026-05-01,2026-05-05,249.0,,-0.035993,,249.0,,ufuk_penceresi_seri_disi,
FANG,2026-07-13,2026-07-13,0.0,3436.0,0.043425,0.039806,-0.003619,2026-07-10,2026-07-14,249.0,,,ufuk_penceresi_seri_disi,,,ufuk_penceresi_seri_disi,
FCX,2010-01-21,2010-01-21,0.0,1523.0,-0.072816,-0.111111,-0.038295,2010-01-20,2010-01-22,206.0,,0.01257,,206.0,-0.039642,,206.0
FCX,2010-04-21,2010-04-21,0.0,1585.0,-0.010955,-0.003713,0.007242,2010-04-20,2010-04-22,206.0,,-0.085236,,206.0,-0.14783,,206.0
FCX,2010-07-21,2010-07-21,0.0,1648.0,0.058222,0.069341,0.011119,2010-07-20,2010-07-22,209.0,,0.061793,,209.0,0.358098,,209.0
FCX,2010-10-21,2010-10-21,0.0,1713.0,-0.02018,-0.013635,0.006544,2010-10-20,2010-10-22,212.0,,0.03881,,212.0,0.138492,,212.0
FCX,2011-01-20,2011-01-20,0.0,1775.0,-0.05655,-0.058701,-0.002151,2011-01-19,2011-01-21,213.0,,-0.040169,,213.0,-0.112519,,213.0
FCX,2011-04-20,2011-04-20,0.0,1838.0,0.039828,0.060325,0.020497,2011-04-19,2011-04-21,214.0,,-0.14066,,213.0,0.026284,,213.0
FCX,2011-07-21,2011-07-21,0.0,1901.0,-0.019782,-0.004471,0.015312,2011-07-20,2011-07-22,216.0,,-0.074919,,216.0,-0.255632,,216.0
FCX,2011-10-19,2011-10-19,0.0,1964.0,-0.008568,-0.016676,-0.008108,2011-10-18,2011-10-20,216.0,,0.066469,,216.0,0.147402,,216.0
FCX,2012-01-20,2012-01-20,0.0,2027.0,-0.010237,-0.011043,-0.000807,2012-01-19,2012-01-23,216.0,,-0.068836,,216.0,-0.206162,,216.0
FCX,2012-04-19,2012-04-19,0.0,2089.0,-0.014534,-0.018804,-0.00427,2012-04-18,2012-04-20,217.0,,-0.08982,,217.0,-0.111065,,217.0
FCX,2012-07-19,2012-07-19,0.0,2152.0,0.030888,0.022714,-0.008174,2012-07-18,2012-07-20,220.0,,0.007775,,221.0,0.148099,,221.0
FCX,2012-10-22,2012-10-22,0.0,2218.0,-0.04148,-0.053424,-0.011944,2012-10-19,2012-10-23,222.0,,-0.016153,,220.0,-0.196756,,220.0
FCX,2013-01-22,2013-01-22,0.0,2278.0,0.033154,0.041023,0.007868,2013-01-18,2013-01-23,225.0,,-0.103713,,225.0,-0.250696,,223.0
FCX,2013-04-18,2013-04-18,0.0,2338.0,0.002578,0.008571,0.005993,2013-04-17,2013-04-19,225.0,,0.059474,,225.0,-0.099107,,224.0
FCX,2013-07-23,2013-07-23,0.0,2404.0,-0.000388,-0.009262,-0.008875,2013-07-22,2013-07-24,225.0,,0.084513,,225.0,0.134288,,225.0
FCX,2013-10-22,2013-10-22,0.0,2468.0,0.044046,0.045377,0.00133,2013-10-21,2013-10-23,226.0,,-0.023681,,226.0,-0.083648,,221.0
FCX,2014-01-22,2014-01-22,0.0,2530.0,-0.037756,-0.04481,-0.007054,2014-01-21,2014-01-23,226.0,,-0.018631,,226.0,-0.053288,,226.0
FCX,2014-04-24,2014-04-24,0.0,2594.0,0.026567,0.015224,-0.011343,2014-04-23,2014-04-25,227.0,,-0.012675,,227.0,0.066282,,226.0
FCX,2014-07-23,2014-07-23,0.0,2656.0,-0.033629,-0.030733,0.002896,2014-07-22,2014-07-24,227.0,,-0.020927,,227.0,-0.139329,,227.0
FCX,2014-10-28,2014-10-28,0.0,2724.0,-0.053791,-0.042918,0.010872,2014-10-27,2014-10-29,229.0,,-0.040476,,229.0,-0.394988,,229.0
FCX,2015-01-27,2015-01-27,0.0,2785.0,-0.086278,-0.109407,-0.023129,2015-01-26,2015-01-28,229.0,,0.177512,,229.0,0.090652,,229.0
FCX,2015-04-23,2015-04-23,0.0,2845.0,0.010801,0.012154,0.001352,2015-04-22,2015-04-24,231.0,,0.016666,,231.0,-0.275384,,231.0
FCX,2015-07-23,2015-07-23,0.0,2908.0,-0.166311,-0.183931,-0.01762,2015-07-22,2015-07-24,234.0,,-0.200691,,234.0,0.021538,,234.0
FCX,2015-10-23,2015-10-23,0.0,2973.0,-0.000999,0.0,0.000999,2015-10-22,2015-10-26,234.0,,-0.316439,,234.0,-0.536576,,234.0
FCX,2016-01-26,2016-01-26,0.0,3036.0,0.172606,0.180203,0.007597,2016-01-25,2016-01-27,235.0,,0.513332,,235.0,1.33501,,235.0
FCX,2016-04-26,2016-04-26,0.0,3099.0,0.102799,0.114537,0.011739,2016-04-25,2016-04-27,235.0,,-0.114338,,235.0,-0.025249,,235.0
FCX,2016-07-26,2016-07-26,0.0,3162.0,0.054645,0.054927,0.000283,2016-07-25,2016-07-27,235.0,,-0.098139,,235.0,-0.227557,,235.0
FCX,2016-10-26,2016-10-26,0.0,3227.0,0.021075,0.01327,-0.007805,2016-10-25,2016-10-27,235.0,,0.466391,,235.0,0.493454,,235.0
FCX,2017-01-25,2017-01-25,0.0,3288.0,-0.076467,-0.06933,0.007137,2017-01-24,2017-01-26,236.0,,-0.173312,,236.0,-0.253366,,236.0
FCX,2017-04-25,2017-04-25,0.0,3350.0,0.097246,0.103843,0.006597,2017-04-24,2017-04-26,237.0,,-0.128407,,237.0,-0.073433,,237.0
FCX,2017-07-25,2017-07-25,0.0,3413.0,0.155661,0.162037,0.006376,2017-07-24,2017-07-26,238.0,,0.010734,,238.0,-0.063707,,238.0
FCX,2017-10-25,2017-10-25,0.0,3478.0,-0.031866,-0.035456,-0.00359,2017-10-24,2017-10-26,239.0,,-0.053848,,239.0,0.215747,,239.0
FCX,2018-01-25,2018-01-25,0.0,3540.0,-0.014026,-0.003061,0.010965,2018-01-24,2018-01-26,239.0,,0.044733,,239.0,0.024936,,239.0
FCX,2018-04-24,2018-04-24,0.0,3601.0,-0.172195,-0.182881,-0.010686,2018-04-23,2018-04-25,240.0,,0.086911,,240.0,-0.042069,,240.0
FCX,2018-07-25,2018-07-25,0.0,3665.0,-0.01816,-0.006223,0.011938,2018-07-24,2018-07-26,241.0,,-0.098472,,241.0,-0.210677,,241.0
FCX,2018-10-24,2018-10-24,0.0,3729.0,-0.015972,-0.031008,-0.015036,2018-10-23,2018-10-25,241.0,,0.015753,,241.0,0.093406,,241.0
FCX,2019-01-24,2019-01-24,0.0,3790.0,-0.102673,-0.086921,0.015752,2019-01-23,2019-01-25,243.0,,0.110875,,243.0,0.112882,,243.0
FCX,2019-04-25,2019-04-25,0.0,3853.0,-0.081604,-0.079529,0.002075,2019-04-24,2019-04-26,244.0,,-0.167548,,244.0,-0.105849,,244.0
FCX,2019-07-01,2019-07-01,0.0,3899.0,-0.022129,-0.013781,0.008348,2019-06-28,2019-07-02,245.0,,-0.02001,,245.0,-0.142743,,245.0
FCX,2019-07-24,2019-07-24,0.0,3915.0,-0.022201,-0.019742,0.002459,2019-07-23,2019-07-25,245.0,,-0.17823,,245.0,-0.174538,,244.0
FCX,2019-10-23,2019-10-23,0.0,3979.0,-0.040838,-0.03424,0.006598,2019-10-22,2019-10-24,245.0,,0.121657,,245.0,0.183764,,245.0
FCX,2020-01-23,2020-01-23,0.0,4041.0,-0.029587,-0.038961,-0.009374,2020-01-22,2020-01-24,245.0,,-0.000302,,245.0,-0.145947,,245.0
FCX,2020-04-24,2020-04-24,0.0,4105.0,0.096992,0.133163,0.036171,2020-04-23,2020-04-27,247.0,,-0.04898,,247.0,0.354105,,247.0
FCX,2020-07-06,2020-07-06,0.0,4154.0,0.109712,0.106957,-0.002755,2020-07-02,2020-07-07,247.0,,-0.014283,,247.0,0.140784,,247.0
FCX,2020-07-23,2020-07-23,0.0,4167.0,-0.023369,-0.036711,-0.013342,2020-07-22,2020-07-24,247.0,,0.084036,,247.0,0.228469,,247.0
FCX,2020-10-22,2020-10-22,0.0,4231.0,0.019729,0.036117,0.016389,2020-10-21,2020-10-23,247.0,,0.076904,,247.0,0.500357,,247.0
FCX,2021-01-26,2021-01-26,0.0,4295.0,-0.077389,-0.110076,-0.032687,2021-01-25,2021-01-27,247.0,,0.380585,,247.0,0.208993,,247.0
FCX,2021-04-22,2021-04-22,0.0,4355.0,0.015368,0.017827,0.002459,2021-04-21,2021-04-23,247.0,,0.117212,,247.0,-0.116422,,247.0
FCX,2021-07-22,2021-07-22,0.0,4418.0,0.008788,0.015584,0.006796,2021-07-21,2021-07-23,247.0,,-0.074467,,247.0,0.071934,,247.0
FCX,2021-10-21,2021-10-21,0.0,4482.0,-0.033857,-0.032366,0.001491,2021-10-20,2021-10-22,247.0,,0.012962,,247.0,0.159118,,247.0
FCX,2022-01-26,2022-01-26,0.0,4548.0,-0.05359,-0.063841,-0.010251,2022-01-25,2022-01-27,248.0,,0.175633,,248.0,0.101964,,248.0
FCX,2022-04-21,2022-04-21,0.0,4607.0,-0.117793,-0.16012,-0.042327,2022-04-20,2022-04-22,248.0,,-0.055156,,248.0,-0.241943,,248.0
FCX,2022-07-21,2022-07-21,0.0,4669.0,-0.023684,-0.028351,-0.004667,2022-07-20,2022-07-22,248.0,,0.041498,,248.0,0.073081,,248.0
FCX,2022-10-20,2022-10-20,0.0,4733.0,0.114739,0.129408,0.014668,2022-10-19,2022-10-21,248.0,,0.055295,,248.0,0.277561,,248.0
FCX,2023-01-25,2023-01-25,0.0,4798.0,0.008068,0.019287,0.011219,2023-01-24,2023-01-26,248.0,,-0.09338,,248.0,-0.114423,,248.0
FCX,2023-04-21,2023-04-21,0.0,4858.0,-0.045963,-0.044246,0.001717,2023-04-20,2023-04-24,248.0,,-0.083325,,248.0,-0.044807,,248.0
FCX,2023-07-20,2023-07-20,0.0,4919.0,-0.002461,-0.001475,0.000986,2023-07-19,2023-07-21,249.0,,0.016106,,249.0,-0.054502,,249.0
FCX,2023-10-19,2023-10-19,0.0,4983.0,-0.025499,-0.048582,-0.023083,2023-10-18,2023-10-20,249.0,,-0.01061,,249.0,0.003262,,249.0
FCX,2024-01-24,2024-01-24,0.0,5048.0,0.028985,0.033272,0.004287,2024-01-23,2024-01-25,249.0,,-0.044348,,249.0,0.237423,,249.0
FCX,2024-04-23,2024-04-23,0.0,5110.0,-0.026078,-0.014505,0.011573,2024-04-22,2024-04-24,249.0,,0.092498,,249.0,-0.095924,,249.0
FCX,2024-07-02,2024-07-02,0.0,5158.0,0.041026,0.046271,0.005246,2024-07-01,2024-07-03,249.0,,-0.137082,,249.0,-0.044523,,249.0
FCX,2024-07-23,2024-07-23,0.0,5172.0,-0.022474,-0.039774,-0.017299,2024-07-22,2024-07-24,249.0,,-0.037158,,249.0,0.007547,,249.0
FCX,2024-10-22,2024-10-22,0.0,5236.0,0.006248,-0.000417,-0.006665,2024-10-21,2024-10-23,249.0,,-0.095937,,249.0,-0.187361,,249.0
FCX,2025-01-23,2025-01-23,0.0,5298.0,-0.037816,-0.032745,0.005071,2025-01-22,2025-01-24,249.0,,-0.015309,,249.0,-0.002641,,249.0
FCX,2025-03-31,2025-03-31,0.0,5344.0,-0.01551,-0.007548,0.007962,2025-03-28,2025-04-01,249.0,,0.001994,,249.0,0.125135,,249.0
FCX,2025-04-24,2025-04-24,0.0,5361.0,0.043584,0.061381,0.017797,2025-04-23,2025-04-25,249.0,,-0.028407,,249.0,0.107816,,249.0
FCX,2025-07-23,2025-07-23,0.0,5422.0,-0.027374,-0.026638,0.000737,2025-07-22,2025-07-24,249.0,,-0.072998,,249.0,-0.07468,,249.0
FCX,2025-10-23,2025-10-23,0.0,5487.0,0.009268,0.014468,0.0052,2025-10-22,2025-10-24,249.0,,6.5e-05,,249.0,0.409244,,249.0
FCX,2026-01-22,2026-01-22,0.0,5548.0,-0.003075,-0.002806,0.000269,2026-01-21,2026-01-23,249.0,,0.031567,,249.0,0.123137,,249.0
FCX,2026-04-23,2026-04-23,0.0,5611.0,-0.133891,-0.132319,0.001572,2026-04-22,2026-04-24,249.0,,0.007994,,249.0,-0.017568,,249.0
FCX,2026-07-23,2026-07-23,0.0,5673.0,-0.038938,-0.036923,0.002015,2026-07-22,2026-07-24,249.0,,,ufuk_penceresi_seri_disi,,,ufuk_penceresi_seri_disi,
FDX,2010-03-18,2010-03-18,0.0,1562.0,0.021146,0.01392,-0.007226,2010-03-17,2010-03-19,206.0,,-0.010202,,206.0,-0.077712,,206.0
FDX,2010-06-16,2010-06-16,0.0,1624.0,-0.060077,-0.059029,0.001048,2010-06-15,2010-06-17,206.0,,0.011985,,206.0,0.081453,,206.0
FDX,2010-09-16,2010-09-16,0.0,1688.0,-0.043154,-0.042588,0.000566,2010-09-15,2010-09-17,210.0,,0.043573,,210.0,0.011369,,210.0
FDX,2010-12-16,2010-12-16,0.0,1752.0,-0.002755,0.00736,0.010115,2010-12-15,2010-12-17,213.0,,-0.009422,,213.0,-0.098695,,213.0
FDX,2011-03-17,2011-03-17,0.0,1814.0,0.031692,0.046904,0.015212,2011-03-16,2011-03-18,214.0,,0.005736,,214.0,-0.052007,,213.0
FDX,2011-06-22,2011-06-22,0.0,1881.0,0.047892,0.042971,-0.004921,2011-06-21,2011-06-23,215.0,,-0.030776,,215.0,-0.126836,,215.0
FDX,2011-09-22,2011-09-22,0.0,1945.0,-0.048441,-0.071724,-0.023283,2011-09-21,2011-09-23,216.0,,0.073207,,216.0,0.178185,,216.0
FDX,2011-12-15,2011-12-15,0.0,2004.0,0.087435,0.098331,0.010896,2011-12-14,2011-12-16,216.0,,-0.012162,,216.0,-0.079974,,215.0
FDX,2012-03-22,2012-03-22,0.0,2070.0,-0.032353,-0.035901,-0.003548,2012-03-21,2012-03-23,216.0,,-0.020015,,216.0,-0.012254,,216.0
FDX,2012-06-04,2012-06-04,0.0,2120.0,-0.017745,-0.010674,0.007071,2012-06-01,2012-06-05,219.0,,0.021682,,218.0,-0.054383,,218.0
FDX,2012-06-19,2012-06-19,0.0,2131.0,0.021892,0.031974,0.010082,2012-06-18,2012-06-20,219.0,,0.007878,,218.0,-0.079103,,218.0
FDX,2012-09-04,2012-09-04,0.0,2184.0,-0.017151,-0.020883,-0.003732,2012-08-31,2012-09-05,221.0,,-0.039229,,221.0,0.013852,,220.0
